DATE,TIME,SITE,DATA ID,Barometer (mmHg),pH,pH (mV),ORP (mV),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (¡F),Sigma-T (s t),Sigma (s),ODO (% Sat),ODO (mg/L),ODO (% LocalB),Turbidty (FNU),TSS (mg/L)
9/14/17,12:03:57 PM,<None>,,743.9,6.32,33.4,204,26.8,32.9,0.01,33.4,21,59.5,-0.9,-0.9,97.5,9.78,99.6,0.23,0
9/14/17,12:04:27 PM,<None>,,743.9,6.32,33.3,204.1,27.3,33.5,0.01,34,22,59.5,-0.9,-0.9,97.5,9.78,99.6,0.22,0
9/14/17,12:04:57 PM,<None>,,743.8,6.31,33.5,204,27.8,34.2,0.01,34.7,22,59.5,-0.9,-0.9,97.5,9.78,99.6,0.22,0
9/14/17,12:05:27 PM,<None>,,743.9,6.31,33.4,204.1,28.6,35.1,0.02,35.6,23,59.5,-0.9,-0.9,97.5,9.78,99.6,0.22,0
9/14/17,12:05:57 PM,<None>,,743.9,6.32,33.4,203.8,29.1,35.7,0.02,36.2,23,59.5,-0.9,-0.9,97.5,9.78,99.6,0.25,0
9/14/17,12:06:27 PM,<None>,,743.9,6.32,33.4,203.9,29.5,36.2,0.02,36.7,24,59.5,-0.9,-0.9,97.5,9.77,99.6,0.23,0
9/14/17,12:06:57 PM,<None>,,743.9,6.31,33.5,203.8,30.1,36.9,0.02,37.5,24,59.5,-0.9,-0.9,97.5,9.78,99.6,0.19,0
9/14/17,12:07:27 PM,<None>,,743.9,6.31,33.5,204,30.8,37.8,0.02,38.3,25,59.5,-0.9,-0.9,97.5,9.77,99.6,0.28,0
9/14/17,12:07:57 PM,<None>,,743.8,6.31,33.5,204.2,31.2,38.3,0.02,38.9,25,59.5,-0.9,-0.9,97.5,9.77,99.6,0.23,0
9/14/17,12:08:27 PM,<None>,,743.9,6.31,33.5,204.4,31.9,39.2,0.02,39.8,25,59.5,-0.9,-0.9,97.5,9.77,99.6,0.19,0
9/14/17,12:08:57 PM,<None>,,743.9,6.31,33.5,204.1,32.4,39.8,0.02,40.4,26,59.5,-0.9,-0.9,97.5,9.77,99.6,0.18,0
9/14/17,12:09:27 PM,<None>,,743.8,6.31,33.5,204,33.2,40.7,0.02,41.3,26,59.5,-0.9,-0.9,97.5,9.77,99.6,0.22,0
9/14/17,12:09:57 PM,<None>,,743.9,6.31,33.5,204,33.7,41.3,0.02,41.9,27,59.5,-0.9,-0.9,97.5,9.77,99.6,0.2,0
9/14/17,12:10:27 PM,<None>,,743.9,6.31,33.5,204.1,34.2,41.9,0.02,42.5,27,59.6,-0.9,-0.9,97.5,9.77,99.6,0.23,0
9/14/17,12:10:57 PM,<None>,,743.9,6.32,33.4,204,34.8,42.7,0.02,43.3,28,59.6,-0.9,-0.9,97.5,9.77,99.6,0.17,0
9/14/17,12:11:27 PM,<None>,,743.9,6.32,33.4,203.9,35.5,43.6,0.02,44.2,28,59.6,-0.9,-0.9,97.5,9.77,99.6,0.23,0
9/14/17,12:11:57 PM,<None>,,743.9,6.32,33.4,203.9,36,44.1,0.02,44.8,29,59.6,-0.9,-0.9,97.5,9.77,99.6,0.22,0
9/14/17,12:12:27 PM,<None>,,743.8,6.32,33.4,203.6,36.5,44.8,0.02,45.4,29,59.6,-0.9,-0.9,97.5,9.76,99.6,0.22,0
9/14/17,12:12:57 PM,<None>,,743.8,6.32,33.4,203.8,36.9,45.3,0.02,45.9,29,59.6,-0.9,-0.9,97.5,9.77,99.7,0.21,0
9/14/17,12:13:27 PM,<None>,,743.8,6.32,33.4,203.7,37.7,46.2,0.02,46.9,30,59.6,-0.9,-0.9,97.5,9.77,99.7,0.18,0
9/14/17,12:13:57 PM,<None>,,743.7,6.32,33.4,203.5,38.2,46.9,0.02,47.6,30,59.6,-0.9,-0.9,97.5,9.76,99.7,0.19,0
9/14/17,12:14:27 PM,<None>,,743.8,6.32,33.4,203.4,38.8,47.6,0.02,48.3,31,59.6,-0.9,-0.9,97.5,9.76,99.7,0.18,0
9/14/17,12:14:57 PM,<None>,,743.8,6.32,33.4,203.2,39.3,48.2,0.02,48.9,31,59.6,-0.9,-0.9,97.5,9.76,99.6,0.22,0
9/14/17,12:15:27 PM,<None>,,743.9,6.32,33.4,203.3,39.8,48.8,0.02,49.5,32,59.6,-0.9,-0.9,97.5,9.76,99.6,0.2,0
9/14/17,12:15:57 PM,<None>,,743.9,6.32,33.3,203.4,40.2,49.3,0.02,50,32,59.6,-0.9,-0.9,97.5,9.76,99.6,0.16,0
9/14/17,12:16:27 PM,<None>,,743.9,6.32,33.3,203.6,40.8,50,0.02,50.8,33,59.6,-0.9,-0.9,97.5,9.76,99.6,0.19,0
9/14/17,12:16:57 PM,<None>,,743.9,6.32,33.3,203.8,41.1,50.4,0.02,51.2,33,59.6,-0.9,-0.9,97.5,9.75,99.6,0.21,0
9/14/17,12:17:27 PM,<None>,,743.8,6.32,33.4,203.8,42,51.4,0.02,52.2,33,59.6,-0.9,-0.9,97.5,9.76,99.6,0.16,0
9/14/17,12:17:57 PM,<None>,,743.8,6.32,33.4,203.6,42.2,51.8,0.02,52.5,34,59.7,-0.9,-0.9,97.5,9.75,99.6,0.17,0
9/14/17,12:18:27 PM,<None>,,743.8,6.32,33.4,203.1,42.9,52.5,0.02,53.3,34,59.7,-0.9,-0.9,97.5,9.75,99.6,0.18,0
9/14/17,12:18:57 PM,<None>,,743.7,6.32,33.4,203.1,43.4,53.2,0.02,54,35,59.7,-0.9,-0.9,97.5,9.75,99.6,0.14,0
9/14/17,12:19:27 PM,<None>,,743.8,6.32,33.4,203.1,43.9,53.8,0.02,54.5,35,59.7,-0.9,-0.9,97.5,9.75,99.6,0.19,0
9/14/17,12:19:57 PM,<None>,,743.8,6.32,33.4,203.1,44.3,54.3,0.02,55.1,35,59.7,-0.9,-0.9,97.5,9.75,99.6,0.19,0
9/14/17,12:20:27 PM,<None>,,743.8,6.32,33.3,203.1,44.7,54.8,0.02,55.6,36,59.7,-0.9,-0.9,97.5,9.75,99.6,0.16,0
9/14/17,12:20:57 PM,<None>,,743.8,6.32,33.2,203.1,45.3,55.5,0.03,56.3,36,59.7,-0.9,-0.9,97.5,9.75,99.6,0.14,0
9/14/17,12:21:27 PM,<None>,,743.8,6.32,33.3,203.1,45.7,55.9,0.03,56.7,36,59.7,-0.9,-0.9,97.5,9.75,99.6,0.09,0
9/14/17,12:21:57 PM,<None>,,743.8,6.32,33.2,203.3,46.1,56.4,0.03,57.2,37,59.7,-0.9,-0.9,97.5,9.74,99.6,0.13,0
9/14/17,12:22:27 PM,<None>,,743.7,6.32,33.2,203.2,46.6,57,0.03,57.9,37,59.7,-0.9,-0.9,97.5,9.74,99.6,0.19,0
9/14/17,12:22:57 PM,<None>,,743.8,6.32,33.3,202.8,47,57.5,0.03,58.4,37,59.7,-0.9,-0.9,97.5,9.74,99.6,0.19,0
9/14/17,12:23:27 PM,<None>,,743.8,6.32,33.3,202.5,47.5,58.1,0.03,59,38,59.7,-0.9,-0.9,97.5,9.74,99.6,0.18,0
9/14/17,12:23:57 PM,<None>,,743.8,6.32,33.3,202.3,47.9,58.6,0.03,59.5,38,59.7,-0.9,-0.9,97.5,9.74,99.6,0.16,0
9/14/17,12:24:27 PM,<None>,,743.7,6.32,33.3,202.3,48.3,59.1,0.03,59.9,38,59.8,-0.9,-0.9,97.5,9.74,99.6,0.14,0
9/14/17,12:24:57 PM,<None>,,743.7,6.32,33.3,202.1,48.6,59.5,0.03,60.4,39,59.8,-0.9,-0.9,97.5,9.74,99.6,0.14,0
9/14/17,12:25:27 PM,<None>,,743.8,6.32,33.3,202.1,48.9,59.8,0.03,60.7,39,59.8,-0.9,-0.9,97.5,9.74,99.6,0.18,0
9/14/17,12:25:57 PM,<None>,,743.9,6.32,33.3,202,49.3,60.3,0.03,61.2,39,59.8,-0.9,-0.9,97.5,9.74,99.6,0.14,0
9/14/17,12:26:27 PM,<None>,,743.8,6.32,33.2,202.1,49.4,60.4,0.03,61.3,39,59.8,-0.9,-0.9,97.5,9.74,99.6,0.14,0
9/14/17,12:26:57 PM,<None>,,743.7,6.32,33.2,202.5,49.7,60.8,0.03,61.7,40,59.8,-0.9,-0.9,97.5,9.73,99.6,0.13,0
9/14/17,12:27:27 PM,<None>,,743.8,6.32,33.1,202.8,50.1,61.3,0.03,62.2,40,59.8,-0.9,-0.9,97.4,9.73,99.6,0.1,0
9/14/17,12:27:57 PM,<None>,,743.7,6.32,33.2,202.8,50.4,61.7,0.03,62.6,40,59.8,-0.9,-0.9,97.5,9.73,99.6,0.13,0
9/14/17,12:28:27 PM,<None>,,743.8,6.32,33.1,202.9,50.8,62.1,0.03,63,40,59.8,-0.9,-0.9,97.5,9.73,99.6,0.19,0
9/14/17,12:28:57 PM,<None>,,743.7,6.32,33.2,202.5,51.1,62.5,0.03,63.4,41,59.8,-0.9,-0.9,97.5,9.73,99.6,0.12,0
9/14/17,12:29:27 PM,<None>,,743.7,6.32,33.2,202.2,51.4,62.9,0.03,63.8,41,59.8,-0.9,-0.9,97.5,9.73,99.6,0.14,0
9/14/17,12:29:57 PM,<None>,,743.8,6.32,33.2,202,51.8,63.3,0.03,64.2,41,59.8,-0.9,-0.9,97.5,9.73,99.6,0.14,0
9/14/17,12:30:27 PM,<None>,,743.7,6.32,33.2,202.1,52.1,63.7,0.03,64.6,41,59.8,-0.9,-0.9,97.4,9.73,99.6,0.16,0
9/14/17,12:30:57 PM,<None>,,743.7,6.32,33.2,202.1,52.3,63.9,0.03,64.8,42,59.8,-0.9,-0.9,97.4,9.73,99.6,0.14,0
9/14/17,12:31:27 PM,<None>,,743.7,6.32,33.2,202.1,52.6,64.2,0.03,65.2,42,59.8,-0.9,-0.9,97.5,9.73,99.6,0.13,0
9/14/17,12:31:57 PM,<None>,,743.7,6.32,33.2,201.8,52.9,64.6,0.03,65.6,42,59.9,-0.9,-0.9,97.5,9.73,99.6,0.16,0
9/14/17,12:32:27 PM,<None>,,743.7,6.32,33.2,201.7,53.1,64.9,0.03,65.9,42,59.9,-0.9,-0.9,97.5,9.73,99.6,0.13,0
9/14/17,12:32:57 PM,<None>,,743.7,6.32,33.2,201.5,53.4,65.2,0.03,66.2,42,59.9,-0.9,-0.9,97.5,9.73,99.6,0.12,0
9/14/17,12:33:27 PM,<None>,,743.7,6.32,33.3,201.2,53.6,65.5,0.03,66.5,43,59.9,-0.9,-0.9,97.5,9.72,99.6,0.16,0
9/14/17,12:33:57 PM,<None>,,743.6,6.32,33.2,201.4,53.8,65.7,0.03,66.7,43,59.9,-0.9,-0.9,97.5,9.73,99.6,0.11,0
9/14/17,12:34:27 PM,<None>,,743.7,6.32,33.2,201.6,54,66,0.03,67,43,59.9,-1,-1,97.5,9.72,99.6,0.13,0
9/14/17,12:34:57 PM,<None>,,743.7,6.32,33.1,201.4,54.3,66.3,0.03,67.3,43,59.9,-1,-1,97.5,9.72,99.6,0.13,0
9/14/17,12:35:27 PM,<None>,,743.7,6.32,33.1,201.8,54.5,66.6,0.03,67.5,43,59.9,-1,-1,97.5,9.72,99.6,0.11,0
9/14/17,12:35:57 PM,<None>,,743.8,6.32,33.2,201.6,54.7,66.8,0.03,67.8,43,59.9,-1,-1,97.5,9.72,99.6,0.18,0
9/14/17,12:36:27 PM,<None>,,743.7,6.32,33.1,201.5,54.9,67.1,0.03,68.1,44,59.9,-1,-1,97.5,9.72,99.6,0.11,0
9/14/17,12:36:57 PM,<None>,,743.7,6.32,33.1,201.7,55.1,67.3,0.03,68.3,44,59.9,-1,-1,97.5,9.72,99.6,0.13,0
9/14/17,12:37:27 PM,<None>,,743.6,6.32,33.1,201.8,55.3,67.5,0.03,68.5,44,59.9,-1,-1,97.5,9.72,99.6,0.15,0
9/14/17,12:37:57 PM,<None>,,743.6,6.32,33.1,202.1,55.4,67.7,0.03,68.7,44,59.9,-1,-1,97.5,9.72,99.6,0.15,0
9/14/17,12:38:27 PM,<None>,,743.6,6.32,33,202.2,55.6,67.9,0.03,68.9,44,60,-1,-1,97.5,9.72,99.6,0.1,0
9/14/17,12:38:57 PM,<None>,,743.7,6.32,33,202.4,55.8,68.1,0.03,69.1,44,60,-1,-1,97.5,9.72,99.6,0.1,0
9/14/17,12:39:27 PM,<None>,,743.7,6.32,33,202.6,56,68.4,0.03,69.4,44,60,-1,-1,97.5,9.72,99.6,0.12,0
9/14/17,12:39:57 PM,<None>,,743.6,6.32,32.9,202.2,56.3,68.7,0.03,69.7,45,60,-1,-1,97.5,9.72,99.6,0.13,0
9/14/17,12:40:27 PM,<None>,,743.7,6.32,32.9,202.3,56.4,68.8,0.03,69.9,45,60,-1,-1,97.5,9.71,99.6,0.14,0
9/14/17,12:40:57 PM,<None>,,743.6,6.32,32.9,202.1,56.6,69.1,0.03,70.1,45,60,-1,-1,97.5,9.71,99.6,0.11,0
9/14/17,12:41:27 PM,<None>,,743.6,6.32,32.9,202.1,56.8,69.2,0.03,70.3,45,60,-1,-1,97.5,9.71,99.6,0.07,0
9/14/17,12:41:57 PM,<None>,,743.7,6.32,32.9,201.9,56.9,69.4,0.03,70.5,45,60,-1,-1,97.5,9.71,99.6,0.09,0
9/14/17,12:42:27 PM,<None>,,743.7,6.33,32.8,202.2,57,69.5,0.03,70.6,45,60,-1,-1,97.5,9.71,99.6,0.12,0
9/14/17,12:42:57 PM,<None>,,743.7,6.33,32.7,202.2,57.2,69.7,0.03,70.7,45,60,-1,-1,97.5,9.71,99.6,0.13,0
9/14/17,12:43:27 PM,<None>,,743.6,6.33,32.6,202.4,57.3,69.9,0.03,71,45,60,-1,-1,97.5,9.71,99.6,0.14,0
9/14/17,12:43:57 PM,<None>,,743.6,6.33,32.6,202.1,57.5,70.1,0.03,71.2,46,60,-1,-1,97.5,9.71,99.6,0.12,0
9/14/17,12:44:27 PM,<None>,,743.6,6.33,32.5,202,57.6,70.2,0.03,71.3,46,60,-1,-1,97.5,9.71,99.6,0.09,0
9/14/17,12:44:57 PM,<None>,,743.8,6.33,32.5,202,57.8,70.4,0.03,71.5,46,60.1,-1,-1,97.5,9.71,99.6,0.11,0
9/14/17,12:45:27 PM,<None>,,743.6,6.33,32.6,202.1,57.9,70.6,0.03,71.6,46,60.1,-1,-1,97.5,9.7,99.6,0.14,0
9/14/17,12:45:57 PM,<None>,,743.7,6.33,32.5,201.8,58,70.7,0.03,71.8,46,60.1,-1,-1,97.5,9.7,99.6,0.12,0
9/14/17,12:46:27 PM,<None>,,743.6,6.33,32.4,201.9,58.1,70.9,0.03,71.9,46,60.1,-1,-1,97.5,9.7,99.6,0.15,0
9/14/17,12:46:57 PM,<None>,,743.6,6.33,32.4,202.1,58.3,71,0.03,72.1,46,60.1,-1,-1,97.5,9.7,99.6,0.11,0
9/14/17,12:47:27 PM,<None>,,743.7,6.33,32.4,201.9,58.4,71.2,0.03,72.2,46,60.1,-1,-1,97.5,9.7,99.6,0.13,0
9/14/17,12:47:57 PM,<None>,,743.7,6.33,32.4,202.2,58.5,71.3,0.03,72.4,46,60.1,-1,-1,97.5,9.7,99.6,0.12,0
9/14/17,12:48:27 PM,<None>,,743.6,6.33,32.4,202.5,58.7,71.5,0.03,72.5,46,60.1,-1,-1,97.5,9.7,99.6,0.15,0
9/14/17,12:48:57 PM,<None>,,743.6,6.33,32.3,202.2,58.8,71.7,0.03,72.7,47,60.1,-1,-1,97.5,9.7,99.6,0.14,0
9/14/17,12:49:27 PM,<None>,,743.6,6.33,32.4,202,58.9,71.8,0.03,72.8,47,60.1,-1,-1,97.5,9.7,99.6,0.16,0
9/14/17,12:49:57 PM,<None>,,743.7,6.33,32.4,201.8,59.1,71.9,0.03,73,47,60.1,-1,-1,97.5,9.7,99.6,0.12,0
9/14/17,12:50:27 PM,<None>,,743.7,6.33,32.4,201.8,59.2,72.1,0.03,73.1,47,60.1,-1,-1,97.5,9.7,99.6,0.12,0
9/14/17,12:50:57 PM,<None>,,743.6,6.34,32.3,201.6,59.3,72.2,0.03,73.2,47,60.1,-1,-1,97.5,9.69,99.6,0.14,0
9/14/17,12:51:27 PM,<None>,,743.6,6.34,32.3,201.9,59.4,72.3,0.03,73.3,47,60.2,-1,-1,97.5,9.69,99.6,0.09,0
9/14/17,12:51:57 PM,<None>,,743.7,6.34,32.2,202.1,59.5,72.4,0.03,73.5,47,60.2,-1,-1,97.5,9.69,99.6,0.12,0
9/14/17,12:52:27 PM,<None>,,743.6,6.34,32.2,201.8,59.6,72.5,0.03,73.6,47,60.2,-1,-1,97.5,9.69,99.6,0.15,0
9/14/17,12:52:57 PM,<None>,,743.6,6.34,32.2,202.2,59.7,72.6,0.03,73.7,47,60.2,-1,-1,97.4,9.69,99.6,0.13,0
9/14/17,12:53:27 PM,<None>,,743.6,6.34,32.2,202.4,59.8,72.7,0.03,73.8,47,60.2,-1,-1,97.4,9.69,99.6,0.13,0
9/14/17,12:53:57 PM,<None>,,743.7,6.34,32.2,202,59.9,72.9,0.03,74,47,60.2,-1,-1,97.4,9.69,99.6,0.17,0
9/14/17,12:54:27 PM,<None>,,743.7,6.34,32.2,201.7,60,73,0.03,74.1,47,60.2,-1,-1,97.4,9.69,99.6,0.14,0
9/14/17,12:54:57 PM,<None>,,743.7,6.34,32.2,201.5,60.1,73.1,0.03,74.2,48,60.2,-1,-1,97.4,9.68,99.6,0.12,0
9/14/17,12:55:27 PM,<None>,,743.6,6.34,32.1,201.8,60.2,73.2,0.03,74.3,48,60.2,-1,-1,97.4,9.68,99.6,0.14,0
9/14/17,12:55:57 PM,<None>,,743.6,6.34,32.1,202,60.3,73.3,0.03,74.4,48,60.2,-1,-1,97.4,9.68,99.6,0.13,0
9/14/17,12:56:27 PM,<None>,,743.6,6.34,32,202.2,60.4,73.5,0.03,74.5,48,60.2,-1,-1,97.4,9.68,99.6,0.13,0
9/14/17,12:56:57 PM,<None>,,743.6,6.34,32,202.2,60.5,73.6,0.03,74.6,48,60.2,-1,-1,97.4,9.68,99.6,0.12,0
9/14/17,12:57:27 PM,<None>,,743.7,6.34,32,202,60.5,73.6,0.03,74.7,48,60.2,-1,-1,97.4,9.68,99.6,0.13,0
9/14/17,12:57:57 PM,<None>,,743.7,6.34,31.9,202.2,60.6,73.7,0.03,74.8,48,60.2,-1,-1,97.4,9.68,99.6,0.12,0
9/14/17,12:58:27 PM,<None>,,743.6,6.34,31.9,202.1,60.7,73.8,0.03,74.9,48,60.2,-1,-1,97.4,9.68,99.6,0.14,0
9/14/17,12:58:57 PM,<None>,,743.6,6.34,31.9,202.3,60.8,73.9,0.03,75,48,60.2,-1,-1,97.4,9.68,99.6,0.09,0
9/14/17,12:59:27 PM,<None>,,743.7,6.34,32,202,60.8,74,0.03,75,48,60.3,-1,-1,97.4,9.67,99.5,0.09,0
9/14/17,12:59:57 PM,<None>,,743.6,6.34,31.9,202,60.9,74.1,0.03,75.2,48,60.3,-1,-1,97.4,9.68,99.6,0.07,0
9/14/17,1:00:27 PM,<None>,,743.6,6.34,31.9,201.8,61,74.2,0.03,75.2,48,60.3,-1,-1,97.4,9.68,99.6,0.12,0
9/14/17,1:00:57 PM,<None>,,743.6,6.34,31.9,201.8,61.1,74.2,0.03,75.3,48,60.3,-1,-1,97.4,9.67,99.6,0.13,0
9/14/17,1:01:27 PM,<None>,,743.7,6.34,31.9,201.5,61.1,74.3,0.03,75.4,48,60.3,-1,-1,97.4,9.67,99.5,0.13,0
9/14/17,1:01:57 PM,<None>,,743.6,6.34,31.9,201.4,61.2,74.4,0.03,75.5,48,60.3,-1,-1,97.4,9.67,99.6,0.15,0
9/14/17,1:02:27 PM,<None>,,743.6,6.34,31.9,201.4,61.3,74.5,0.03,75.6,48,60.3,-1,-1,97.4,9.67,99.6,0.13,0
9/14/17,1:02:57 PM,<None>,,743.6,6.34,31.9,201.2,61.4,74.6,0.03,75.7,48,60.3,-1,-1,97.4,9.67,99.6,0.11,0
9/14/17,1:03:27 PM,<None>,,743.7,6.34,31.9,201.6,61.4,74.6,0.03,75.7,49,60.3,-1,-1,97.4,9.67,99.5,0.09,0
9/14/17,1:03:57 PM,<None>,,743.6,6.34,31.8,201.7,61.5,74.7,0.03,75.8,49,60.3,-1,-1,97.4,9.67,99.6,0.11,0
9/14/17,1:04:27 PM,<None>,,743.6,6.34,31.8,201.5,61.6,74.8,0.03,75.9,49,60.3,-1,-1,97.4,9.67,99.6,0.09,0
9/14/17,1:04:57 PM,<None>,,743.6,6.34,31.8,201,61.6,74.9,0.03,76,49,60.3,-1,-1,97.4,9.67,99.6,0.11,0
9/14/17,1:05:27 PM,<None>,,743.6,6.34,31.8,200.8,61.7,74.9,0.03,76,49,60.3,-1,-1,97.4,9.67,99.6,0.09,0
9/14/17,1:05:57 PM,<None>,,743.6,6.34,31.7,200.5,61.7,75,0.03,76.1,49,60.3,-1,-1,97.4,9.67,99.6,0.09,0
9/14/17,1:06:27 PM,<None>,,743.6,6.35,31.7,200.2,61.8,75,0.03,76.1,49,60.3,-1,-1,97.4,9.67,99.6,0.11,0
9/14/17,1:06:57 PM,<None>,,743.6,6.35,31.7,199.8,61.8,75.1,0.03,76.2,49,60.4,-1,-1,97.4,9.67,99.6,0.08,0
9/14/17,1:07:27 PM,<None>,,743.6,6.35,31.7,199.2,61.9,75.1,0.03,76.2,49,60.4,-1,-1,97.4,9.66,99.6,0.1,0
9/14/17,1:07:57 PM,<None>,,743.6,6.35,31.6,198.5,62,75.2,0.03,76.3,49,60.4,-1,-1,97.4,9.66,99.6,0.11,0
9/14/17,1:08:27 PM,<None>,,743.6,6.35,31.6,197.8,62,75.3,0.03,76.4,49,60.4,-1,-1,97.5,9.67,99.6,0.05,0
9/14/17,1:08:57 PM,<None>,,743.6,6.35,31.6,197.7,62.1,75.4,0.03,76.4,49,60.4,-1,-1,97.4,9.66,99.6,0.11,0
9/14/17,1:09:27 PM,<None>,,743.6,6.35,31.6,198,62.1,75.4,0.03,76.5,49,60.4,-1,-1,97.4,9.66,99.5,0.1,0
9/14/17,1:09:57 PM,<None>,,743.6,6.35,31.6,198.4,62.2,75.5,0.03,76.5,49,60.4,-1,-1,97.4,9.66,99.5,0.13,0
9/14/17,1:10:27 PM,<None>,,743.6,6.35,31.6,198.9,62.2,75.5,0.03,76.6,49,60.4,-1,-1,97.4,9.65,99.5,0.13,0
9/14/17,1:10:57 PM,<None>,,743.6,6.35,31.6,199.2,62.3,75.5,0.03,76.6,49,60.4,-1,-1,97.4,9.65,99.5,0.1,0
9/14/17,1:11:27 PM,<None>,,743.6,6.35,31.6,199.1,62.3,75.6,0.03,76.7,49,60.4,-1,-1,97.4,9.65,99.5,0.11,0
9/14/17,1:11:57 PM,<None>,,743.6,6.35,31.6,198.9,62.4,75.7,0.03,76.7,49,60.4,-1,-1,97.4,9.65,99.5,0.11,0
9/14/17,1:12:27 PM,<None>,,743.6,6.35,31.6,199.1,62.4,75.7,0.03,76.8,49,60.4,-1,-1,97.4,9.65,99.5,0.11,0
9/14/17,1:12:57 PM,<None>,,743.6,6.35,31.6,199.5,62.4,75.7,0.03,76.8,49,60.4,-1,-1,97.4,9.65,99.5,0.12,0
9/14/17,1:13:27 PM,<None>,,743.6,6.35,31.5,199.6,62.5,75.8,0.03,76.9,49,60.5,-1,-1,97.4,9.65,99.5,0.09,0
9/14/17,1:13:57 PM,<None>,,743.6,6.35,31.5,199.7,62.5,75.8,0.03,76.9,49,60.5,-1,-1,97.4,9.65,99.5,0.07,0
9/14/17,1:14:27 PM,<None>,,743.5,6.35,31.5,199.7,62.5,75.9,0.03,76.9,49,60.5,-1,-1,97.4,9.65,99.6,0.07,0
9/14/17,1:14:57 PM,<None>,,743.6,6.35,31.4,199.6,62.6,75.9,0.03,77,49,60.5,-1,-1,97.4,9.65,99.5,0.11,0
9/14/17,1:15:27 PM,<None>,,743.6,6.35,31.4,199.7,62.6,75.9,0.03,77,49,60.5,-1,-1,97.4,9.65,99.5,0.15,0
9/14/17,1:15:57 PM,<None>,,743.6,6.35,31.4,199.5,62.6,75.9,0.03,77,49,60.5,-1,-1,97.4,9.65,99.5,0.07,0
9/14/17,1:16:27 PM,<None>,,743.6,6.35,31.4,199.9,62.7,76,0.04,77.1,49,60.5,-1,-1,97.4,9.65,99.5,0.06,0
9/14/17,1:16:57 PM,<None>,,743.6,6.35,31.3,200.3,62.7,76,0.04,77.1,49,60.5,-1,-1,97.4,9.64,99.5,0.08,0
9/14/17,1:17:27 PM,<None>,,743.6,6.35,31.3,200.2,62.8,76.1,0.04,77.2,49,60.5,-1,-1,97.4,9.64,99.5,0.05,0
9/14/17,1:17:57 PM,<None>,,743.6,6.35,31.2,200,62.8,76.1,0.04,77.2,49,60.5,-1,-1,97.4,9.64,99.6,0.04,0
9/14/17,1:18:27 PM,<None>,,743.6,6.35,31.2,200.4,62.8,76.1,0.04,77.2,49,60.5,-1,-1,97.4,9.64,99.5,0.09,0
9/14/17,1:18:57 PM,<None>,,743.6,6.36,31.2,200.2,62.8,76.1,0.04,77.2,49,60.5,-1,-1,97.4,9.64,99.5,0.07,0
9/14/17,1:19:27 PM,<None>,,743.6,6.36,31.1,200.5,62.8,76.1,0.04,77.2,49,60.5,-1,-1,97.4,9.64,99.5,0.06,0
9/14/17,1:19:57 PM,<None>,,743.6,6.36,31.1,200.7,62.9,76.2,0.04,77.3,50,60.5,-1,-1,97.4,9.64,99.5,0.08,0
9/14/17,1:20:27 PM,<None>,,743.6,6.36,31.1,200.3,62.9,76.2,0.04,77.3,50,60.5,-1,-1,97.4,9.64,99.5,0.07,0
9/14/17,1:20:57 PM,<None>,,743.6,6.36,31.1,200.5,62.9,76.2,0.04,77.3,50,60.6,-1,-1,97.4,9.64,99.6,0.08,0
9/14/17,1:21:27 PM,<None>,,743.6,6.36,31,200.6,63,76.3,0.04,77.3,50,60.6,-1,-1,97.4,9.64,99.6,0.09,0
9/14/17,1:21:57 PM,<None>,,743.6,6.36,31,200.7,63,76.3,0.04,77.4,50,60.6,-1,-1,97.4,9.64,99.6,0.1,0
9/14/17,1:22:27 PM,<None>,,743.6,6.36,30.9,200.7,63,76.3,0.04,77.4,50,60.6,-1,-1,97.4,9.64,99.6,0.07,0
9/14/17,1:22:57 PM,<None>,,743.6,6.36,30.9,200.9,63,76.3,0.04,77.4,50,60.6,-1,-1,97.4,9.64,99.6,0.08,0
9/14/17,1:23:27 PM,<None>,,743.6,6.36,30.9,201,63.1,76.3,0.04,77.4,50,60.6,-1,-1,97.4,9.64,99.6,0.09,0
9/14/17,1:23:57 PM,<None>,,743.6,6.36,30.9,200.6,63.1,76.4,0.04,77.5,50,60.6,-1,-1,97.4,9.64,99.6,0.09,0
9/14/17,1:24:27 PM,<None>,,743.6,6.36,30.9,200.4,63.1,76.4,0.04,77.5,50,60.6,-1,-1,97.4,9.64,99.6,0.09,0
9/14/17,1:24:57 PM,<None>,,743.6,6.36,30.8,200.6,63.1,76.4,0.04,77.5,50,60.6,-1,-1,97.4,9.64,99.6,0.12,0
9/14/17,1:25:27 PM,<None>,,743.6,6.36,30.8,200.7,63.2,76.4,0.04,77.5,50,60.6,-1,-1,97.4,9.64,99.6,0.07,0
9/14/17,1:25:57 PM,<None>,,743.4,6.36,30.7,200.6,63.2,76.4,0.04,77.5,50,60.6,-1,-1,97.5,9.64,99.6,0.1,0
9/14/17,1:26:27 PM,<None>,,743.6,6.36,30.8,200.9,63.2,76.5,0.04,77.6,50,60.6,-1,-1,97.5,9.64,99.6,0.11,0
9/14/17,1:26:57 PM,<None>,,743.6,6.36,30.7,200.8,63.2,76.5,0.04,77.6,50,60.6,-1,-1,97.5,9.64,99.6,0.09,0
